"date","latitude","longitude","redd_id","velocity","redd_count","run","species","depth_m","num_of_fish_on_redd"
2012-09-24,39.235898,-121.272927,"20120924 003",0.8,1,"not recorded","chinook",0.8,NA
2012-09-24,39.23591,-121.272986,"20120924 004",0.316666666666667,1,"not recorded","chinook",0.38,NA
2012-09-24,39.235793,-121.272686,"20120924 005",0.0466666666666667,1,"not recorded","chinook",0.28,NA
2012-09-24,39.235815,-121.272704,"20120924 006",0.203333333333333,1,"not recorded","chinook",0.36,NA
2012-09-24,39.235659,-121.272841,"20120924 007",0.146666666666667,1,"not recorded","chinook",0.44,NA
2012-10-01,39.235952,-121.273005,"20121001 001",0.19,1,"not recorded","chinook",0.56,NA
2012-10-01,39.235978,-121.272935,"20121001 002",0.203333333333333,1,"not recorded","chinook",1,NA
2012-10-01,39.235944,-121.272869,"20121001 003",0.526666666666667,1,"not recorded","chinook",1.2,NA
2012-10-01,39.235895,-121.273064,"20121001 004",0.296666666666667,1,"not recorded","chinook",0.2,NA
2012-10-11,39.235929,-121.273,"20121011 001",0.233333333333333,1,"not recorded","chinook",0.48,NA
2012-10-11,39.235895,-121.272981,"20121011 002",0.16,1,"not recorded","chinook",0.46,NA
2012-10-17,39.235756,-121.273123,"20121017 001",0.273333333333333,1,"not recorded","chinook",0.26,NA
2012-10-17,39.23582,-121.273085,"20121017 002",0.313333333333333,1,"not recorded","chinook",0.3,NA
2012-10-17,39.235846,-121.273147,"20121017 003",0.193333333333333,1,"not recorded","chinook",0.3,NA
2012-10-17,39.235798,-121.273125,"20121017 004",0.27,1,"not recorded","chinook",0.34,NA
2012-10-17,39.235865,-121.273034,"20121017 005",0.336666666666667,1,"not recorded","chinook",0.36,NA
2012-10-17,39.235899,-121.273039,"20121017 006",0.343333333333333,1,"not recorded","chinook",0.26,NA
2012-10-17,39.235946,-121.273048,"20121017 007",0.0666666666666667,1,"not recorded","chinook",0.64,NA
2012-10-17,39.235946,-121.27293,"20121017 008",0.236666666666667,1,"not recorded","chinook",0.6,NA
2012-10-17,39.235766,-121.2728,"20121017 009",0.246666666666667,1,"not recorded","chinook",0.42,NA
2012-10-17,39.235824,-121.272693,"20121017 010",0.14,1,"not recorded","chinook",0.52,NA
2012-10-17,39.235845,-121.272722,"20121017 011",0.393333333333333,1,"not recorded","chinook",0.65,NA
2012-10-17,39.234728,-121.273917,"20121017 012",0.146666666666667,1,"not recorded","chinook",0.56,NA
2012-10-17,39.23479,-121.273852,"20121017 013",0.353333333333333,1,"not recorded","chinook",0.74,NA
2012-10-17,39.233182,-121.275093,"20121017 014",0.233333333333333,1,"not recorded","chinook",0.98,NA
2012-10-17,39.233083,-121.275085,"20121017 015",0.363333333333333,1,"not recorded","chinook",0.92,NA
2012-10-17,39.233027,-121.275168,"20121017 016",0.176666666666667,1,"not recorded","chinook",0.58,NA
2012-10-17,39.230497,-121.280894,"20121017 017",0.1,1,"not recorded","chinook",0.18,NA
2012-10-17,39.230546,-121.281183,"20121017 018",0.0966666666666667,1,"not recorded","chinook",0.22,NA
2012-10-22,39.235655,-121.273165,"20121022 001",0.506666666666667,1,"not recorded","chinook",0.62,NA
2012-10-22,39.235801,-121.273099,"20121022 002",0.213333333333333,1,"not recorded","chinook",0.58,NA
2012-10-22,39.235858,-121.273135,"20121022 003",0.0933333333333333,1,"not recorded","chinook",0.5,NA
2012-10-22,39.235922,-121.273032,"20121022 004",0.336666666666667,1,"not recorded","chinook",0.4,NA
2012-10-22,39.235848,-121.272722,"20121022 005",0.5,1,"not recorded","chinook",0.82,NA
2012-10-22,39.235784,-121.272747,"20121022 006",0.143333333333333,1,"not recorded","chinook",0.24,NA
2012-10-31,39.235732,-121.273116,"20121031 001",0.456666666666667,1,"not recorded","chinook",0.5,NA
2012-10-31,39.235749,-121.273126,"20121031 002",0.273333333333333,1,"not recorded","chinook",0.31,NA
2012-10-31,39.235893,-121.272961,"20121031 003",0.173333333333333,1,"not recorded","chinook",0.52,NA
2012-10-31,39.235951,-121.272995,"20121031 004",0.163333333333333,1,"not recorded","chinook",0.54,NA
2012-10-31,39.235748,-121.272796,"20121031 005",0.176666666666667,1,"not recorded","chinook",0.4,NA
2012-10-31,39.235889,-121.272674,"20121031 006",0.353333333333333,1,"not recorded","chinook",1.02,NA
2012-10-31,39.230308,-121.28039,"20121031 007",0.0533333333333333,1,"not recorded","chinook",0.34,NA
2012-10-31,39.230349,-121.280511,"20121031 008",0.00333333333333333,1,"not recorded","chinook",0.38,NA
2012-10-31,39.230392,-121.280674,"20121031 009",0.0466666666666667,1,"not recorded","chinook",0.2,NA
2012-10-31,39.230543,-121.28117,"20121031 010",0.12,1,"not recorded","chinook",0.15,NA
2012-10-31,39.230536,-121.281231,"20121031 011",0.01,1,"not recorded","chinook",0.26,NA
2012-10-31,39.230564,-121.281299,"20121031 012",0.0333333333333333,1,"not recorded","chinook",0.32,NA
2012-11-07,39.235912,-121.273026,"20121107 001",0.173333333333333,1,"not recorded","chinook",0.38,NA
2012-11-07,39.235784,-121.273104,"20121107 002",0.213333333333333,1,"not recorded","chinook",0.4,NA
2012-11-07,39.235962,-121.272909,"20121107 003",0.23,1,"not recorded","chinook",0.62,NA
2012-11-07,39.234697,-121.27391,"20121107 004",0.0533333333333333,1,"not recorded","chinook",0.34,NA
2012-11-07,39.230321,-121.280439,"20121107 005",0.0433333333333333,1,"not recorded","chinook",0.18,NA
2012-11-07,39.230371,-121.280607,"20121107 006",0.0366666666666667,1,"not recorded","chinook",0.12,NA
2012-11-07,39.2304,-121.280661,"20121107 007",0.08,1,"not recorded","chinook",0.18,NA
2012-11-07,39.230421,-121.280704,"20121107 008",0.07,1,"not recorded","chinook",0.18,NA
2012-11-07,39.230489,-121.280826,"20121107 009",0.07,1,"not recorded","chinook",0.06,NA
2012-11-07,39.230497,-121.280854,"20121107 010",0.153333333333333,1,"not recorded","chinook",0.12,NA
2012-11-13,39.235902,-121.272951,"20121113 001",0.406666666666667,1,"not recorded","chinook",0.4,NA
2012-11-19,39.235798,-121.273092,"20121119 001",0.14,1,"not recorded","chinook",0.5,NA
2012-11-19,39.235908,-121.273005,"20121119 002",0.206666666666667,1,"not recorded","chinook",0.46,NA
2012-11-19,39.235797,-121.272737,"20121119 003",0.243333333333333,1,"not recorded","chinook",0.3,NA
2012-11-19,39.235772,-121.272833,"20121119 004",0.85,1,"not recorded","chinook",0.78,NA
2012-11-19,39.230365,-121.280592,"20121119 005",0.0866666666666667,1,"not recorded","chinook",0.32,NA
2012-11-19,39.230484,-121.280911,"20121119 006",0.263333333333333,1,"not recorded","chinook",0.32,NA
2012-11-26,39.235755,-121.273167,"20121126 001",0.113333333333333,1,"not recorded","chinook",0.16,NA
2012-11-26,39.235736,-121.273135,"20121126 002",0.346666666666667,1,"not recorded","chinook",0.14,NA
2012-11-26,39.235844,-121.273005,"20121126 003",0.413333333333333,1,"not recorded","chinook",0.28,NA
2012-11-26,39.235875,-121.273034,"20121126 004",0.34,1,"not recorded","chinook",0.28,NA
2012-11-26,39.235942,-121.272891,"20121126 005",0.51,1,"not recorded","chinook",0.86,NA
2012-11-26,39.230379,-121.28064,"20121126 006",0.0333333333333333,1,"not recorded","chinook",0.1,NA
2012-11-26,39.230421,-121.280744,"20121126 007",0.186666666666667,1,"not recorded","chinook",0.3,NA
2012-11-26,39.230317,-121.280826,"20121126 008",0.0233333333333333,1,"not recorded","chinook",0.12,NA
2012-11-26,39.230516,-121.281276,"20121126 009",0.01,1,"not recorded","chinook",0.24,NA
2012-11-26,39.2305,-121.281252,"20121126 010",0.04,1,"not recorded","chinook",0.14,NA
2012-11-26,39.230534,-121.281252,"20121126 011",0.08,1,"not recorded","chinook",0.3,NA
2012-11-26,39.230519,-121.281186,"20121126 012",0.143333333333333,1,"not recorded","chinook",0.1,NA
2012-11-26,39.230508,-121.280868,"20121126 013",0.256666666666667,1,"not recorded","chinook",0.38,NA
2012-11-26,39.230395,-121.280678,"20121126 014",0.11,1,"not recorded","chinook",0.24,NA
2013-01-09,39.23473,-121.273893,"20130109 001",0.45,1,"not recorded","chinook",0.9,NA
2013-01-09,39.234703,-121.273916,"20130109 002",0.43,1,"not recorded","unknown",0.76,NA
2013-01-24,39.234722,-121.273843,"20130124 001",0.11,1,"not recorded","unknown",0.24,NA
2013-01-30,39.2347,-121.273863,"20130130 001",0.133333333333333,1,"not recorded","unknown",0.21,NA
2013-01-30,39.234681,-121.273918,"20130130 002",0.143333333333333,1,"not recorded","unknown",0.57,NA
2013-01-30,39.234649,-121.273934,"20130130 003",0.106666666666667,1,"not recorded","unknown",0.41,NA
2013-02-07,39.234765,-121.273971,"20130207 001",0.716666666666667,1,"not recorded","unknown",1.3,NA
2013-02-13,39.229843,-121.279585,"20130213 001",0.03,1,"not recorded","unknown",0.48,NA
2013-02-13,39.229759,-121.279569,"20130213 002",0.0366666666666667,1,"not recorded","unknown",0.36,NA
2013-02-13,39.230408,-121.28069,"20130213 003",0.0866666666666667,1,"not recorded","unknown",0.34,NA
2013-03-07,39.234763,-121.273878,"20130307 001",0.12,1,"not recorded","unknown",0.74,NA
2013-03-20,39.234743,-121.273922,"20130321 001",0.256666666666667,1,"not recorded","steelhead",0.8,NA
2013-09-18,39.235982136,-121.272735773,"20130918 001",0.703333333333333,1,"not recorded","chinook",1,2
2013-09-18,39.235905888,-121.272825395,"20130918 002",0.403333333333333,1,"not recorded","chinook",0.75,1
2013-09-18,39.235882984,-121.272745179,"20130918 003",0.43,1,"not recorded","chinook",0.61,2
2013-09-18,39.23575757,-121.272968346,"20130918 004",0.35,1,"not recorded","chinook",0.7,1
2013-09-18,39.234725696,-121.274044155,"20130918 005",0.223333333333333,1,"not recorded","chinook",0.72,0
2013-09-18,39.234649734,-121.274108776,"20130918 006",0.246666666666667,1,"not recorded","chinook",0.52,0
2013-09-18,39.233879929,-121.274625011,"20130918 007",0.416666666666667,1,"not recorded","chinook",0.82,0
2013-09-18,39.233022374,-121.275055474,"20130918 008",0.45,1,"not recorded","chinook",0.89,0
2013-09-18,39.231956885,-121.275802626,"20130918 009",0.62,1,"not recorded","chinook",1.41,0
2013-09-25,39.235796565,-121.27303202,"20130925 001",0.353333333333333,1,"not recorded","chinook",0.63,3
2013-09-25,39.235791262,-121.273099956,"20130925 002",0.296666666666667,1,"not recorded","chinook",0.62,1
2013-09-25,39.235795015,-121.272989248,"20130925 003",0.41,1,"not recorded","chinook",0.7,0
2013-09-25,39.235798788,-121.27291894,"20130925 004",0.883333333333333,1,"not recorded","chinook",0.88,0
2013-09-25,39.235856375,-121.272892362,"20130925 005",0.533333333333333,1,"not recorded","chinook",0.76,2
2013-09-25,39.235894225,-121.272733738,"20130925 006",0.4,1,"not recorded","chinook",0.68,3
2013-09-25,39.235778623,-121.27278826,"20130925 007",0.386666666666667,1,"not recorded","chinook",0.22,3
2013-09-25,39.235799044,-121.272825427,"20130925 008",0.563333333333333,1,"not recorded","chinook",1.02,2
2013-09-25,39.235753125,-121.272890389,"20130925 009",0.56,1,"not recorded","chinook",0.8,0
2013-09-25,39.235709818,-121.272945991,"20130925 010",0.466666666666667,1,"not recorded","chinook",0.66,0
2013-09-25,39.235728806,-121.273083775,"20130925 011",0.453333333333333,1,"not recorded","chinook",0.68,0
2013-09-25,39.23556469,-121.273164901,"20130925 012",0.55,1,"not recorded","chinook",0.58,1
2013-09-25,39.235618764,-121.273242011,"20130925 013",0.44,1,"not recorded","chinook",0.48,1
2013-09-25,39.236070844,-121.272746232,"20130925 014",0.193333333333333,1,"not recorded","chinook",0.42,2
2013-09-25,39.236030831,-121.272739078,"20130925 015",0.366666666666667,1,"not recorded","chinook",0.74,1
2013-09-25,39.234758045,-121.273994979,"20130925 016",0.36,1,"not recorded","chinook",0.96,0
2013-09-25,39.234666442,-121.274057391,"20130925 017",0.233333333333333,1,"not recorded","chinook",0.5,0
2013-09-25,39.233244159,-121.275032834,"20130925 018",0.176666666666667,1,"not recorded","chinook",0.8,0
2013-09-25,39.233237144,-121.274945096,"20130925 019",0.356666666666667,1,"not recorded","chinook",1.21,0
2013-09-25,39.233177092,-121.274966639,"20130925 020",0.486666666666667,1,"not recorded","chinook",1.02,0
2013-09-25,39.233170269,-121.275081094,"20130925 021",0.153333333333333,1,"not recorded","chinook",0.64,0
2013-09-25,39.233031595,-121.275102852,"20130925 022",0.183333333333333,1,"not recorded","chinook",0.54,0
2013-09-25,39.23304633,-121.275208136,"20130925 023",0.07,1,"not recorded","chinook",0.6,1
2013-09-25,39.231867805,-121.275890934,"20130925 024",0.816666666666667,1,"not recorded","chinook",1.7,0
2013-09-25,39.230472838,-121.280818979,"20130925 025",0.136666666666667,1,"not recorded","chinook",0.26,0
2013-09-25,39.230498612,-121.280907615,"20130925 026",0.196666666666667,1,"not recorded","chinook",0.29,1
2013-09-25,39.230570782,-121.281312945,"20130925 027",0.113333333333333,1,"not recorded","chinook",0.34,2
2013-10-03,39.235950547,-121.272796877,"20131003 001",1.13,1,"not recorded","chinook",1.13,2
2013-10-03,39.235880505,-121.272759695,"20131003 002",0.773333333333333,1,"not recorded","chinook",1,0
2013-10-03,39.235835921,-121.272800339,"20131003 003",0.59,1,"not recorded","chinook",0.62,2
2013-10-03,39.235884718,-121.272842714,"20131003 004",0,1,"not recorded","chinook",1.2,0
2013-10-03,39.235769103,-121.272796694,"20131003 005",0.736666666666667,1,"not recorded","chinook",1,2
2013-10-03,39.235578105,-121.2730844,"20131003 006",0.57,1,"not recorded","chinook",1.06,4
2013-10-03,39.235549449,-121.273157683,"20131003 007",0.536666666666667,1,"not recorded","chinook",0.5,1
2013-10-03,39.234731854,-121.273888999,"20131003 008",0.09,1,"not recorded","chinook",0.48,0
2013-10-03,39.2347728,-121.27387464,"20131003 009",0.0833333333333333,1,"not recorded","chinook",0.62,1
2013-10-03,39.23469028,-121.273987555,"20131003 010",0.19,1,"not recorded","chinook",0.36,0
2013-10-03,39.233119342,-121.274998815,"20131003 011",0.45,1,"not recorded","chinook",0.86,2
2013-10-03,39.233051586,-121.275174979,"20131003 012",0.103333333333333,1,"not recorded","chinook",0.48,1
2013-10-03,39.231014354,-121.276819959,"20131003 013",0.51,1,"not recorded","chinook",1.08,3
2013-10-03,39.230988407,-121.276870186,"20131003 014",0,1,"not recorded","chinook",0.9,2
2013-10-03,39.230556306,-121.281258193,"20131003 015",0.116666666666667,1,"not recorded","chinook",0.2,4
2013-10-09,39.235906319,-121.273085772,"20131009 001",0.06,1,"not recorded","chinook",0.72,3
2013-10-09,39.236015331,-121.272790004,"20131009 002",0.276666666666667,1,"not recorded","chinook",0.9,2
2013-10-09,39.236012311,-121.272764366,"20131009 003",0.303333333333333,1,"not recorded","chinook",1.12,1
2013-10-09,39.235903285,-121.272734704,"20131009 004",0.8,1,"not recorded","chinook",0.98,1
2013-10-09,39.235773241,-121.272984279,"20131009 005",0.816666666666667,1,"not recorded","chinook",0.88,0
2013-10-09,39.23580312,-121.273079727,"20131009 006",0.453333333333333,1,"not recorded","chinook",0.89,0
2013-10-09,39.234777575,-121.273808058,"20131009 007",0.0766666666666667,1,"not recorded","chinook",0.41,1
2013-10-09,39.234789736,-121.273890111,"20131009 008",0.236666666666667,1,"not recorded","chinook",1,0
2013-10-09,39.233089651,-121.275029975,"20131009 009",0.393333333333333,1,"not recorded","chinook",0.9,0
2013-10-09,39.233065092,-121.274987998,"20131009 010",0.56,1,"not recorded","chinook",1.1,0
2013-10-09,39.230072413,-121.279693466,"20131009 011",0.07,1,"not recorded","chinook",0.24,0
2013-10-09,39.230509669,-121.280908756,"20131009 012",0.15,1,"not recorded","chinook",0.17,0
2013-10-15,39.236036222,-121.272871587,"20131015 001",0.203333333333333,1,"not recorded","chinook",0.34,0
2013-10-15,39.236046409,-121.272803555,"20131015 002",0.213333333333333,1,"not recorded","chinook",0.48,0
2013-10-15,39.235074083,-121.273552685,"20131015 003",0.26,1,"not recorded","chinook",1,2
2013-10-15,39.232964105,-121.275152304,"20131015 004",0.3,1,"not recorded","chinook",0.86,0
2013-10-24,39.235965881,-121.272897436,"20131024 001",0.15,1,"not recorded","chinook",0.7,1
2013-10-24,39.235869978,-121.272786502,"20131024 002",0.79,1,"not recorded","chinook",0.88,1
2013-10-24,39.235866929,-121.272675878,"20131024 003",0.223333333333333,1,"not recorded","chinook",0.75,0
2013-10-24,39.235621148,-121.2731714,"20131024 004",0.493333333333333,1,"not recorded","chinook",1.01,5
2013-10-24,39.23557196,-121.273163878,"20131024 005",0.436666666666667,1,"not recorded","chinook",0.55,2
2013-10-24,39.234837219,-121.273751472,"20131024 006",0.1,1,"not recorded","chinook",0.7,2
2013-10-24,39.23477488,-121.273798628,"20131024 007",0.0533333333333333,1,"not recorded","chinook",0.31,1
2013-10-24,39.230454549,-121.280776465,"20131024 008",0.153333333333333,1,"not recorded","chinook",0.21,2
2013-10-24,39.2304195,-121.280751152,"20131024 009",0.153333333333333,1,"not recorded","chinook",0.18,0
2013-10-24,39.230474128,-121.280809518,"20131024 010",0.12,1,"not recorded","chinook",0.2,0
2013-10-24,39.230540264,-121.281207409,"20131024 011",0.09,1,"not recorded","chinook",0.25,0
2013-10-24,39.230549186,-121.281259127,"20131024 012",0.06,1,"not recorded","chinook",0.26,0
2013-10-28,39.234816543,-121.273741107,"20131028 001",0.05,1,"not recorded","chinook",0.37,4
2013-10-28,39.234897443,-121.273700303,"20131028 002",0.0966666666666667,1,"not recorded","chinook",0.6,2
2013-10-28,39.235064833,-121.273569714,"20131028 003",0.15,1,"not recorded","chinook",0.75,2
2013-10-28,39.235039806,-121.273596167,"20131028 004",0.256666666666667,1,"not recorded","chinook",1,0
2013-10-28,39.233187853,-121.274977916,"20131028 005",0.393333333333333,1,"not recorded","chinook",0.94,0
2013-10-28,39.233198606,-121.275038882,"20131028 006",0.146666666666667,1,"not recorded","chinook",0.69,2
2013-10-28,39.233145913,-121.27505049,"20131028 007",0.133333333333333,1,"not recorded","chinook",0.55,0
2013-10-28,39.233108847,-121.275062376,"20131028 008",0.37,1,"not recorded","chinook",0.8,0
2013-10-28,39.233038224,-121.27511684,"20131028 009",0.206666666666667,1,"not recorded","chinook",0.62,0
2013-10-28,39.233021168,-121.275164554,"20131028 010",0.106666666666667,1,"not recorded","chinook",0.55,0
2013-10-28,39.232176806,-121.275826283,"20131028 011",0.106666666666667,1,"not recorded","chinook",0.3,2
2013-11-07,39.235912084,-121.273038479,"20131107 001",0.1,1,"not recorded","chinook",0.64,0
2013-11-07,39.23595927,-121.272928264,"20131107 002",0.553333333333333,1,"not recorded","chinook",0.78,1
2013-11-07,39.235951048,-121.272886363,"20131107 003",0.59,1,"not recorded","chinook",0.84,1
2013-11-07,39.235794304,-121.272709364,"20131107 004",0.403333333333333,1,"not recorded","chinook",0.91,1
2013-11-07,39.235772964,-121.272782188,"20131107 005",0.77,1,"not recorded","chinook",0.84,0
2013-11-07,39.235735353,-121.272887294,"20131107 006",0.736666666666667,1,"not recorded","chinook",0.98,1
2013-11-07,39.235793868,-121.273043361,"20131107 007",0.55,1,"not recorded","chinook",0.9,0
2013-11-07,39.235533805,-121.273090592,"20131107 008",0.57,1,"not recorded","chinook",1.02,2
2013-11-07,39.235553219,-121.273123792,"20131107 009",0.506666666666667,1,"not recorded","chinook",0.5,0
2013-11-07,39.235636046,-121.273189,"20131107 010",0.523333333333333,1,"not recorded","chinook",0.9,1
2013-11-07,39.23483581,-121.273802655,"20131107 011",0.19,1,"not recorded","chinook",0.77,1
2013-11-07,39.234907828,-121.273683569,"20131107 013",0.11,1,"not recorded","chinook",0.81,0
2013-11-07,39.233834781,-121.274683722,"20131107 014",0.0833333333333333,1,"not recorded","chinook",0.74,1
2013-11-07,39.233263045,-121.274972087,"20131107 015",0.203333333333333,1,"not recorded","chinook",1.11,0
2013-11-07,39.233118525,-121.275064061,"20131107 016",0.173333333333333,1,"not recorded","chinook",0.75,1
2013-11-07,39.23301696,-121.27514979,"20131107 017",0.0866666666666667,1,"not recorded","chinook",0.62,0
2013-11-07,39.230078775,-121.279697189,"20131107 018",0.123333333333333,1,"not recorded","chinook",0.35,2
2013-11-07,39.230262155,-121.279913479,"20131107 019",0.05,1,"not recorded","chinook",0.33,2
2013-11-07,39.230329163,-121.280495763,"20131107 020",0.0166666666666667,1,"not recorded","chinook",0.21,0
2013-11-07,39.230348776,-121.280562507,"20131107 021",0.0266666666666667,1,"not recorded","chinook",0.15,2
2013-11-07,39.230321417,-121.280567085,"20131107 022",0.0133333333333333,1,"not recorded","chinook",0.19,0
2013-11-07,39.230362514,-121.280620551,"20131107 023",0.04,1,"not recorded","chinook",0.23,3
2013-11-07,39.230346164,-121.280674077,"20131107 024",0.0166666666666667,1,"not recorded","chinook",0.3,0
2013-11-07,39.230306928,-121.28074087,"20131107 025",0.02,1,"not recorded","chinook",0.19,0
2013-11-07,39.230524328,-121.281384682,"20131107 026",0,1,"not recorded","chinook",0,0
2013-11-07,39.230515941,-121.281338105,"20131107 027",0,1,"not recorded","chinook",0,0
2013-11-07,39.2305052,-121.281224863,"20131107 028",0,1,"not recorded","chinook",0,0
2013-11-07,39.230497526,-121.281166091,"20131107 029",0,1,"not recorded","chinook",0,0
2013-11-07,39.230478761,-121.281033987,"20131107 030",0,1,"not recorded","chinook",0,0
2013-11-07,39.230347676,-121.281037237,"20131107 031",0,1,"not recorded","chinook",0,0
2013-11-07,39.230346685,-121.280982111,"20131107 032",0,1,"not recorded","chinook",0.04,0
2013-11-07,39.230357699,-121.280945448,"20131107 033",0,1,"not recorded","chinook",0.01,0
2013-11-07,39.230335382,-121.28088044,"20131107 034",0,1,"not recorded","chinook",0,0
2013-11-07,39.230324503,-121.280834838,"20131107 035",0,1,"not recorded","chinook",0,0
2013-11-07,39.2303031,-121.280797353,"20131107 036",0,1,"not recorded","chinook",0,0
2013-11-07,39.230478948,-121.280835699,"20131107 037",0.103333333333333,1,"not recorded","chinook",0.17,2
2013-11-07,39.230519659,-121.281025584,"20131107 038",0.116666666666667,1,"not recorded","chinook",0.22,0
2013-11-07,39.23053048,-121.281179899,"20131107 039",0.0766666666666667,1,"not recorded","chinook",0.21,0
2013-11-07,39.230556349,-121.281278937,"20131107 040",0.08,1,"not recorded","chinook",0.31,4
2013-11-07,39.23053987,-121.281819471,"20131107 041",0.0566666666666667,1,"not recorded","chinook",0.32,2
2013-11-07,39.230583567,-121.281811201,"20131107 042",0.07,1,"not recorded","chinook",0.49,0
2013-11-07,39.230566931,-121.281892774,"20131107 043",0.0833333333333333,1,"not recorded","chinook",0.55,0
2013-11-07,39.230526104,-121.281938683,"20131107 044",0.0733333333333333,1,"not recorded","chinook",0.56,0
2013-11-07,39.230523755,-121.281981926,"20131107 045",0.0966666666666667,1,"not recorded","chinook",0.49,1
2013-11-07,39.230572034,-121.281978057,"20131107 046",0.176666666666667,1,"not recorded","chinook",0.79,0
2013-11-14,39.235738467,-121.273106098,"20131114 001",0.406666666666667,1,"not recorded","chinook",0.46,2
2013-11-14,39.23556448,-121.273186297,"20131114 002",0.41,1,"not recorded","chinook",0.7,0
2013-11-14,39.235159463,-121.273420993,"20131114 003",0.0933333333333333,1,"not recorded","chinook",1.15,0
2013-11-14,39.23489335,-121.273700697,"20131114 004",0.18,1,"not recorded","chinook",0.78,0
2013-11-14,39.234764669,-121.273771924,"20131114 005",0.0533333333333333,1,"not recorded","chinook",0.32,0
2013-11-14,39.234800492,-121.273769572,"20131114 006",0.09,1,"not recorded","chinook",0.44,0
2013-11-14,39.234686963,-121.273982039,"20131114 007",0.226666666666667,1,"not recorded","chinook",0.44,0
2013-11-14,39.234355594,-121.274097761,"20131114 008",0.173333333333333,1,"not recorded","chinook",0.3,0
2013-11-14,39.233108672,-121.275137434,"20131114 009",0.0833333333333333,1,"not recorded","chinook",0.65,1
2013-11-14,39.233077413,-121.275150937,"20131114 010",0.106666666666667,1,"not recorded","chinook",0.45,0
2013-11-14,39.230291958,-121.280067417,"20131114 011",0.0566666666666667,1,"not recorded","chinook",0.37,0
2013-11-14,39.230370681,-121.280577669,"20131114 012",0.0233333333333333,1,"not recorded","chinook",0.22,0
2013-11-14,39.230376972,-121.280649975,"20131114 013",0.0233333333333333,1,"not recorded","chinook",0.17,0
2013-11-14,39.230403453,-121.280692687,"20131114 014",0.0333333333333333,1,"not recorded","chinook",0.18,0
2013-11-14,39.230497037,-121.280908203,"20131114 015",0.14,1,"not recorded","chinook",0.15,0
2013-11-14,39.230505526,-121.281205188,"20131114 016",0.1,1,"not recorded","chinook",0.23,1
2013-11-14,39.230558457,-121.281257666,"20131114 017",0.0633333333333333,1,"not recorded","chinook",0.26,0
2013-11-14,39.230571819,-121.281332108,"20131114 018",0.133333333333333,1,"not recorded","chinook",0.3,1
2013-11-14,39.230564533,-121.281774694,"20131114 019",0.0333333333333333,1,"not recorded","chinook",0.37,0
2013-11-18,39.235792977,-121.273092783,"20131118 001",0.44,1,"not recorded","chinook",0.82,1
2013-11-18,39.23482824,-121.273804028,"20131118 002",0.223333333333333,1,"not recorded","chinook",0.89,0
2013-11-18,39.234805867,-121.273816914,"20131118 003",0.106666666666667,1,"not recorded","chinook",0.71,0
2013-11-18,39.230258145,-121.279995292,"20131118 004",0.0333333333333333,1,"not recorded","chinook",0.14,0
2013-11-18,39.230604512,-121.281827055,"20131118 005",0.0366666666666667,1,"not recorded","chinook",0.7,1
2013-11-18,39.230547648,-121.281900466,"20131118 006",0.07,1,"not recorded","chinook",0.62,0
2013-11-18,39.230600628,-121.2819862,"20131118 007",0.123333333333333,1,"not recorded","chinook",0.72,2
2013-11-18,39.230557932,-121.282013848,"20131118 008",0.0333333333333333,1,"not recorded","chinook",0.69,0
2013-11-26,39.235966053,-121.272918698,"20131126 001",0.31,1,"not recorded","chinook",0.61,0
2013-11-26,39.236016358,-121.272802143,"20131126 002",0.343333333333333,1,"not recorded","chinook",0.88,0
2013-11-26,39.235976377,-121.272994599,"20131126 003",0.23,1,"not recorded","chinook",0.22,0
2013-11-26,39.23592669,-121.273073409,"20131126 004",0.116666666666667,1,"not recorded","chinook",0.85,0
2013-11-26,39.235894576,-121.273100586,"20131126 005",0.16,1,"not recorded","chinook",0.79,1
2013-11-26,39.23577626,-121.273013332,"20131126 006",0.493333333333333,1,"not recorded","chinook",0.87,0
2013-11-26,39.235018679,-121.273558311,"20131126 007",0.186666666666667,1,"not recorded","chinook",0.81,1
2013-11-26,39.234803661,-121.273754533,"20131126 008",0.04,1,"not recorded","chinook",0.45,1
2013-11-26,39.234748179,-121.273835947,"20131126 009",0.0266666666666667,1,"not recorded","chinook",0.45,1
2013-11-26,39.234709157,-121.273863238,"20131126 010",0.0766666666666667,1,"not recorded","chinook",0.45,0
2013-11-26,39.233101018,-121.27507714,"20131126 011",0.21,1,"not recorded","chinook",0.6,1
2013-11-26,39.233022352,-121.275113133,"20131126 012",0.0866666666666667,1,"not recorded","chinook",0.65,1
2013-11-26,39.232256637,-121.27572147,"20131126 013",0.08,1,"not recorded","chinook",0.68,0
2013-11-26,39.230335897,-121.280530421,"20131126 014",0.2,1,"not recorded","chinook",0.16,2
2013-11-26,39.230469484,-121.280815067,"20131126 015",0.113333333333333,1,"not recorded","chinook",0.3,1
2013-11-26,39.230597942,-121.281921073,"20131126 016",0.07,1,"not recorded","chinook",0.64,1
2013-12-05,39.234786179,-121.273875407,"20131205 001",0.0733333333333333,1,"not recorded","chinook",0.5,1
2013-12-05,39.234753809,-121.274003512,"20131205 002",0.416666666666667,1,"not recorded","chinook",1.01,0
2013-12-05,39.233046871,-121.275153096,"20131205 003",0.1,1,"not recorded","chinook",0.32,2
2013-12-05,39.230561652,-121.28181278,"20131205 004",0.0566666666666667,1,"not recorded","chinook",0.2,1
