"date","sex","fork_length","adipose_fin_clipped","carcass_condition","spawn_condition","count"
"2013-11-19T00:00:00Z","male",925,FALSE,"non fresh",NA,1
"2013-11-13T00:00:00Z","male",930,FALSE,"non fresh",NA,1
"2014-11-04T00:00:00Z","male",930,FALSE,"non fresh",NA,1
"2013-11-05T00:00:00Z","male",940,FALSE,"non fresh",NA,1
"2014-12-08T00:00:00Z","female",945,FALSE,"non fresh","spawned",1
"2013-10-29T00:00:00Z","male",960,FALSE,"non fresh",NA,1
"2011-10-20T00:00:00Z","male",970,TRUE,"non fresh",NA,1
"2013-10-22T00:00:00Z","male",970,TRUE,"non fresh",NA,1
"2013-10-29T00:00:00Z","female",980,FALSE,"fresh","spawned",1
"2011-10-13T00:00:00Z","male",980,FALSE,"non fresh",NA,1
"2013-11-05T00:00:00Z","male",990,FALSE,"non fresh",NA,1
"2013-10-15T00:00:00Z","male",1005,FALSE,"non fresh",NA,1
"2011-12-15T00:00:00Z","male",1050,FALSE,"non fresh",NA,1
"2011-11-10T00:00:00Z","male",595,FALSE,"fresh",NA,1
"2014-10-20T00:00:00Z","male",605,FALSE,"fresh",NA,1
"2016-11-07T00:00:00Z","male",605,TRUE,"non fresh",NA,1
"2011-10-20T00:00:00Z","male",610,TRUE,"non fresh",NA,1
"2013-10-29T00:00:00Z","male",610,TRUE,"fresh",NA,1
"2014-11-11T00:00:00Z","male",630,FALSE,"fresh",NA,1
"2013-12-18T00:00:00Z","male",670,FALSE,"fresh",NA,1
"2013-11-13T00:00:00Z","male",710,FALSE,"non fresh",NA,1
"2015-12-02T00:00:00Z","female",740,FALSE,"fresh","spawned",1
"2013-10-22T00:00:00Z","male",740,FALSE,"fresh",NA,1
"2015-11-19T00:00:00Z","male",740,FALSE,"non fresh",NA,1
"2021-12-09T00:00:00Z","female",745,FALSE,"fresh","spawned",1
"2013-11-05T00:00:00Z","male",760,TRUE,"non fresh",NA,1
"2011-12-01T00:00:00Z","female",770,FALSE,"non fresh","spawned",1
"2011-12-08T00:00:00Z","female",775,FALSE,"non fresh","spawned",1
"2015-12-16T00:00:00Z","female",775,FALSE,"fresh","spawned",1
"2020-11-19T00:00:00Z","male",775,FALSE,"fresh","unspawned",1
"2013-10-01T00:00:00Z","female",780,FALSE,"non fresh","spawned",1
"2013-10-01T00:00:00Z","male",782,TRUE,"fresh",NA,1
"2014-11-19T00:00:00Z","female",795,FALSE,"fresh","spawned",1
"2013-10-15T00:00:00Z","male",795,FALSE,"fresh",NA,1
"2011-10-20T00:00:00Z","male",810,FALSE,"non fresh",NA,1
"2013-10-29T00:00:00Z","male",810,FALSE,"fresh",NA,1
"2014-11-24T00:00:00Z","male",815,FALSE,"fresh",NA,1
"2013-10-22T00:00:00Z","male",815,TRUE,"fresh",NA,1
"2013-11-05T00:00:00Z","male",820,FALSE,"non fresh",NA,1
"2013-11-13T00:00:00Z","male",820,FALSE,"fresh",NA,1
"2013-11-19T00:00:00Z","male",820,FALSE,"fresh",NA,1
"2016-11-01T00:00:00Z","male",820,FALSE,"non fresh",NA,1
"2013-11-13T00:00:00Z","male",820,TRUE,"fresh",NA,1
"2013-11-13T00:00:00Z","male",830,FALSE,"fresh",NA,1
"2014-11-19T00:00:00Z","female",845,FALSE,"non fresh","spawned",1
"2021-11-17T00:00:00Z","male",845,FALSE,"non fresh","unspawned",1
"2013-10-22T00:00:00Z","male",850,TRUE,"non fresh",NA,1
"2011-12-01T00:00:00Z","female",860,FALSE,"non fresh","spawned",1
"2014-11-11T00:00:00Z","female",860,FALSE,"fresh","spawned",2
"2011-10-13T00:00:00Z","female",860,TRUE,"non fresh","unspawned",1
"2013-09-24T00:00:00Z","male",860,TRUE,"fresh",NA,1
"2013-10-29T00:00:00Z","male",860,TRUE,"non fresh",NA,1
"2014-11-24T00:00:00Z","female",875,FALSE,"non fresh","spawned",1
"2013-10-22T00:00:00Z","female",880,FALSE,"non fresh","unspawned",1
"2013-11-05T00:00:00Z","male",880,FALSE,"non fresh",NA,2
"2013-10-15T00:00:00Z","male",880,TRUE,"non fresh",NA,1
"2015-12-16T00:00:00Z","female",885,FALSE,"non fresh","spawned",1
"2013-12-04T00:00:00Z","female",900,FALSE,"non fresh","spawned",1
"2013-11-13T00:00:00Z","male",900,FALSE,"fresh",NA,1
"2013-10-22T00:00:00Z","male",900,TRUE,"non fresh",NA,1
"2013-10-15T00:00:00Z","male",905,FALSE,"fresh",NA,1
"2013-10-22T00:00:00Z","male",930,FALSE,"non fresh",NA,1
"2014-11-19T00:00:00Z","male",930,FALSE,"fresh",NA,1
"2013-10-22T00:00:00Z","male",940,FALSE,"fresh",NA,1
"2013-11-13T00:00:00Z","male",995,FALSE,"non fresh",NA,1
"2014-12-01T00:00:00Z","male",1005,FALSE,"non fresh",NA,1
"2011-10-20T00:00:00Z","male",610,TRUE,"fresh",NA,1
"2015-11-19T00:00:00Z","male",620,FALSE,"fresh",NA,1
"2011-10-20T00:00:00Z","female",632,TRUE,"fresh","spawned",1
"2014-10-28T00:00:00Z","male",700,FALSE,"fresh",NA,1
"2020-11-19T00:00:00Z","female",805,FALSE,"fresh","spawned",1
"2013-10-22T00:00:00Z","male",810,TRUE,"fresh",NA,1
"2013-10-29T00:00:00Z","male",840,FALSE,"non fresh",NA,1
"2013-10-22T00:00:00Z","male",850,FALSE,"non fresh",NA,1
"2014-11-11T00:00:00Z","male",855,FALSE,"fresh",NA,1
"2013-10-22T00:00:00Z","male",900,FALSE,"fresh",NA,1
"2014-11-11T00:00:00Z","male",1015,FALSE,"fresh",NA,1
