"date","sex","fork_length","adipose_fin_clipped","carcass_condition","spawn_condition","count"
"2011-11-10","male",525,FALSE,"non fresh",NA,1
"2015-11-04","male",600,FALSE,"fresh",NA,1
"2015-12-16","male",600,TRUE,"fresh",NA,1
"2021-11-17","male",630,FALSE,"fresh","unspawned",1
"2015-11-18","female",670,FALSE,"fresh","spawned",1
"2014-11-03","female",740,FALSE,"fresh","spawned",1
"2014-11-03","female",745,FALSE,"non fresh","spawned",1
"2015-11-18","female",760,FALSE,"non fresh","spawned",1
"2014-11-10","female",765,FALSE,"non fresh","spawned",1
"2014-11-10","female",790,FALSE,"fresh","spawned",1
"2014-11-10","female",800,TRUE,"fresh","spawned",1
"2014-11-10","female",820,FALSE,"non fresh","spawned",1
"2015-11-04","female",820,FALSE,"fresh","spawned",1
"2014-11-03","female",830,FALSE,"fresh","spawned",1
"2014-11-10","female",885,FALSE,"fresh","spawned",1
"2014-11-10","female",890,FALSE,"non fresh","spawned",1
"2015-11-18","male",900,TRUE,"fresh",NA,1
"2014-11-03","male",930,FALSE,"non fresh",NA,1
"2011-10-28","female",515,TRUE,"non fresh","spawned",1
"2015-11-18","female",560,FALSE,"fresh","spawned",1
"2011-11-10","male",690,FALSE,"fresh",NA,1
"2015-11-18","female",700,FALSE,"fresh","spawned",1
"2015-10-28","female",715,TRUE,"fresh","spawned",1
"2015-11-24","female",735,FALSE,"fresh","spawned",1
"2021-11-10","female",743,FALSE,"fresh","spawned",1
"2015-10-28","male",835,FALSE,"fresh",NA,1
"2015-11-18","female",845,FALSE,"fresh","spawned",1
"2011-10-28","male",850,FALSE,"non fresh",NA,1
"2015-11-18","female",860,FALSE,"fresh","spawned",1
"2021-10-20","male",908,FALSE,"fresh","unspawned",1
"2014-12-02","female",930,FALSE,"fresh","spawned",1
"2014-11-10","male",990,TRUE,"non fresh",NA,1
"2015-11-18","male",540,FALSE,"non fresh",NA,1
"2015-10-21","male",625,FALSE,"fresh",NA,1
"2015-11-04","female",670,FALSE,"non fresh","spawned",1
"2020-11-19","male",720,FALSE,"non fresh","unspawned",1
"2015-11-04","male",770,FALSE,"fresh",NA,1
"2015-10-28","female",780,FALSE,"fresh","spawned",1
"2021-11-17","male",885,FALSE,"fresh","unspawned",1
"2009-11-05","male",590,NA,NA,NA,1
"2009-12-03","female",720,NA,NA,NA,2
"2009-11-25","female",740,NA,NA,NA,1
"2009-11-13","female",754,NA,NA,NA,1
"2021-11-24","female",766,FALSE,"non fresh","spawned",1
"2009-09-15","female",780,NA,NA,NA,1
"2009-12-03","female",780,NA,NA,NA,1
"2009-10-23","female",800,NA,NA,NA,1
"2020-10-19","male",801,FALSE,"fresh","unspawned",1
"2021-11-24","male",806,FALSE,"non fresh","unspawned",1
"2009-09-15","female",815,NA,NA,NA,1
"2009-11-13","female",850,NA,NA,NA,1
"2009-11-25","female",865,NA,NA,NA,1
"2009-11-25","male",875,NA,NA,NA,1
"2009-12-03","female",920,NA,NA,NA,1
"2009-10-23","male",920,NA,NA,NA,1
"2009-10-23","female",940,NA,NA,NA,1
"2009-12-03","male",950,NA,NA,NA,1
"2011-09-28","male",1000,FALSE,"fresh",NA,1
"2021-11-15","female",643,TRUE,"non fresh","spawned",1
"2019-10-15","female",670,FALSE,"fresh","spawned",1
"2019-10-28","female",757,TRUE,"fresh","spawned",1
"2020-11-18","male",953,FALSE,"non fresh","unspawned",1
"2012-10-31","male",530,FALSE,NA,NA,1
"2012-10-17","female",690,FALSE,NA,"spawned",1
"2012-10-24","female",735,FALSE,NA,"spawned",1
"2019-10-28","female",755,FALSE,"non fresh","spawned",1
"2019-10-28","female",760,TRUE,"fresh","spawned",1
"2012-10-31","female",795,FALSE,NA,"spawned",1
"2012-10-24","male",810,FALSE,NA,NA,1
"2012-10-31","male",810,FALSE,NA,NA,1
"2012-10-17","male",910,FALSE,NA,NA,1
"2012-10-31","male",545,FALSE,NA,NA,1
"2012-11-07","male",570,FALSE,NA,NA,1
"2017-11-28","male",650,FALSE,"fresh",NA,1
"2012-11-27","male",850,TRUE,NA,NA,1
"2016-10-25","male",605,TRUE,"non fresh",NA,1
"2016-11-16","male",620,FALSE,"fresh",NA,1
"2020-10-19","male",627,FALSE,"fresh","unspawned",1
"2020-10-19","male",705,FALSE,"fresh","unspawned",1
"2016-11-16","female",715,FALSE,"non fresh","spawned",1
"2016-11-02","female",765,FALSE,"fresh","spawned",1
"2016-11-02","female",770,FALSE,"fresh","spawned",1
"2021-01-13","female",772,FALSE,"fresh","spawned",1
"2021-11-30","male",783,FALSE,"non fresh","spawned",1
"2020-10-19","male",807,TRUE,"fresh","unspawned",1
"2020-11-18","male",860,FALSE,"fresh","unspawned",1
"2016-11-02","male",645,FALSE,"fresh",NA,1
"2021-11-08","female",688,FALSE,"non fresh","spawned",1
"2016-11-08","female",695,FALSE,"non fresh","spawned",1
"2012-10-02","female",720,TRUE,NA,"spawned",1
"2021-11-08","female",760,TRUE,"non fresh","spawned",1
"2012-10-24","female",775,FALSE,NA,"spawned",1
"2016-10-25","female",790,TRUE,"fresh","spawned",1
"2021-11-08","female",800,FALSE,"non fresh","spawned",1
"2012-10-31","female",825,FALSE,NA,"spawned",1
"2019-11-18","male",830,FALSE,"non fresh",NA,1
"2016-11-08","male",845,FALSE,"fresh",NA,1
"2019-10-21","male",855,FALSE,"fresh",NA,1
"2016-11-08","female",875,FALSE,"non fresh","spawned",1
"2016-11-08","male",875,FALSE,"fresh",NA,1
"2012-10-24","male",890,FALSE,NA,NA,1
"2016-10-18","male",890,FALSE,"fresh",NA,1
"2016-11-08","male",905,FALSE,"fresh",NA,1
"2016-10-25","male",920,FALSE,"fresh",NA,1
"2021-11-08","male",954,FALSE,"non fresh","unspawned",1
"2016-11-08","male",650,FALSE,"fresh",NA,1
"2016-11-08","female",705,FALSE,"non fresh","spawned",1
"2021-11-15","male",706,TRUE,"non fresh","unspawned",1
"2016-11-02","female",745,FALSE,"fresh","spawned",1
"2020-11-25","female",770,FALSE,"non fresh","spawned",1
"2021-11-15","female",824,FALSE,"non fresh","spawned",1
"2021-12-07","male",830,FALSE,"non fresh","spawned",1
"2021-11-15","female",831,TRUE,"non fresh","spawned",1
"2021-11-15","female",840,FALSE,"non fresh","spawned",1
"2021-12-07","female",875,FALSE,"non fresh","spawned",1
"2012-11-14","male",890,FALSE,NA,NA,1
"2020-11-25","male",580,FALSE,"fresh","unspawned",1
"2016-11-16","female",650,TRUE,"fresh","spawned",1
"2012-10-31","male",655,FALSE,NA,NA,1
"2012-11-14","male",690,TRUE,NA,NA,1
"2021-11-15","female",715,TRUE,"non fresh","spawned",1
"2016-10-25","female",740,FALSE,"fresh","spawned",1
"2020-10-19","female",806,FALSE,"fresh","unspawned",1
"2020-11-25","female",825,FALSE,"fresh","spawned",1
"2016-11-02","female",830,FALSE,"fresh","spawned",1
"2016-11-16","female",830,FALSE,"fresh","spawned",1
"2016-11-16","female",850,FALSE,"fresh","spawned",1
"2012-11-07","male",875,FALSE,NA,NA,1
"2012-10-10","male",895,TRUE,NA,NA,1
"2012-11-14","male",920,TRUE,NA,NA,1
"2021-11-30","male",612,TRUE,"non fresh","spawned",1
"2012-11-07","male",635,FALSE,NA,NA,1
"2021-11-30","male",655,TRUE,"fresh","spawned",1
"2021-11-23","male",660,TRUE,"fresh","unspawned",1
"2021-11-30","female",785,FALSE,"fresh","unspawned",1
"2016-10-25","male",820,FALSE,"non fresh",NA,1
"2012-11-20","female",840,TRUE,NA,"spawned",1
"2012-11-20","male",850,FALSE,NA,NA,1
"2012-10-24","male",620,TRUE,NA,NA,1
"2016-11-16","male",770,TRUE,"fresh",NA,1
"2021-11-08","male",854,FALSE,"non fresh","unspawned",1
"2016-11-16","male",925,FALSE,"fresh",NA,1
"2009-11-04","male",555,NA,NA,NA,1
"2009-10-22","male",580,NA,NA,NA,1
"2009-11-04","female",590,NA,NA,NA,1
"2009-10-22","male",635,NA,NA,NA,1
"2016-11-08","female",725,FALSE,"non fresh","spawned",1
"2016-11-08","female",775,FALSE,"fresh","spawned",1
"2016-11-02","female",790,FALSE,"fresh","spawned",1
"2009-10-14","male",808,NA,NA,NA,1
"2016-11-08","female",810,FALSE,"non fresh","spawned",1
"2009-10-22","female",830,NA,NA,NA,1
"2009-10-22","female",850,NA,NA,NA,1
"2009-11-12","male",860,NA,NA,NA,1
"2016-11-02","male",900,TRUE,"fresh",NA,1
"2009-10-14","male",935,NA,NA,NA,1
"2009-10-14","female",950,NA,NA,NA,1
"2012-10-02","female",575,FALSE,NA,"unspawned",1
"2012-10-24","male",630,FALSE,NA,NA,1
"2016-11-16","female",635,FALSE,"non fresh","spawned",1
"2016-11-02","male",650,FALSE,"fresh",NA,1
"2019-10-28","male",750,FALSE,"fresh",NA,1
"2016-11-02","female",765,FALSE,"fresh","spawned",1
"2012-11-27","male",895,FALSE,NA,NA,1
"2021-11-08","male",943,FALSE,"non fresh","unspawned",1
"2016-11-02","female",690,FALSE,"fresh","spawned",1
"2016-11-16","female",775,FALSE,"fresh","spawned",1
"2016-11-16","male",790,FALSE,"fresh",NA,1
"2012-11-20","male",795,FALSE,NA,NA,1
"2016-10-11","male",830,FALSE,"fresh",NA,1
"2016-10-25","male",830,FALSE,"fresh",NA,1
"2016-11-16","male",875,FALSE,"fresh",NA,1
"2016-11-02","male",955,FALSE,"non fresh",NA,1
"2018-10-24","male",600,FALSE,"fresh",NA,1
"2020-10-19","male",893,FALSE,"fresh","unspawned",1
"2012-10-17","male",605,TRUE,NA,NA,1
"2021-11-15","female",715,FALSE,"non fresh","spawned",1
"2020-11-03","female",720,FALSE,"non fresh","spawned",1
"2021-11-15","female",740,TRUE,"non fresh","unspawned",1
"2016-10-18","male",740,TRUE,"fresh",NA,1
"2016-10-25","male",805,TRUE,"fresh",NA,1
"2016-11-16","female",790,FALSE,"fresh","spawned",1
"2021-11-15","male",925,FALSE,"fresh","unspawned",1
"2012-10-31","female",780,FALSE,NA,"spawned",1
"2016-11-02","female",780,FALSE,"fresh","spawned",1
"2012-10-31","male",840,TRUE,NA,NA,1
"2012-10-24","male",915,FALSE,NA,NA,1
"2016-11-16","female",745,FALSE,"fresh","spawned",1
"2021-12-07","female",773,FALSE,"fresh","spawned",1
"2021-12-07","male",672,TRUE,"fresh","spawned",1
"2019-11-07","female",780,FALSE,"fresh","spawned",1
"2012-10-24","male",695,FALSE,NA,NA,1
"2016-10-18","female",760,FALSE,"fresh","spawned",1
"2016-11-02","male",770,FALSE,"fresh",NA,1
"2021-11-15","male",880,FALSE,"non fresh","unspawned",1
"2012-10-24","male",900,FALSE,NA,NA,2
"2017-11-13","female",530,FALSE,"non fresh","spawned",1
"2009-10-14","male",595,NA,NA,NA,1
"2020-12-10","male",624,FALSE,"non fresh","unspawned",1
"2020-10-27","female",655,TRUE,"fresh","spawned",1
"2012-11-07","male",670,FALSE,NA,NA,1
"2020-10-27","female",679,FALSE,"non fresh","spawned",1
"2009-11-24","female",680,NA,NA,NA,1
"2020-10-27","female",711,FALSE,"non fresh","spawned",1
"2020-10-27","female",731,FALSE,"non fresh","spawned",1
"2020-10-27","female",775,FALSE,"non fresh","spawned",1
"2009-11-18","male",780,NA,NA,NA,1
"2020-10-27","male",802,FALSE,"non fresh","unspawned",1
"2009-11-04","female",815,NA,NA,NA,1
"2020-10-27","female",821,FALSE,"fresh","spawned",1
"2018-11-20","female",825,TRUE,"fresh","spawned",1
"2018-11-20","female",830,FALSE,"non fresh","spawned",1
"2009-10-22","female",830,NA,NA,NA,1
"2009-11-12","female",835,NA,NA,NA,1
"2009-10-14","male",840,NA,NA,NA,1
"2020-10-27","female",852,FALSE,"fresh","spawned",1
"2009-11-04","male",860,NA,NA,NA,1
"2009-10-14","male",865,NA,NA,NA,1
"2009-10-14","female",870,NA,NA,NA,1
"2009-10-22","female",875,NA,NA,NA,1
"2009-10-22","female",895,NA,NA,NA,1
"2021-09-14","female",900,FALSE,"fresh","unspawned",1
"2020-10-27","male",900,TRUE,"fresh","unspawned",1
"2009-10-28","male",1040,NA,NA,NA,1
"2020-11-12","female",607,FALSE,"fresh","spawned",1
"2019-10-21","male",655,FALSE,"fresh",NA,1
"2019-11-12","female",683,FALSE,"non fresh","spawned",1
"2019-10-21","female",686,FALSE,"fresh","spawned",1
"2020-11-03","male",750,FALSE,"non fresh","unspawned",1
"2016-10-25","female",755,FALSE,"non fresh","spawned",1
"2018-12-04","female",755,FALSE,"fresh","spawned",1
"2020-11-12","female",760,FALSE,"non fresh","spawned",1
"2019-10-07","male",774,FALSE,"fresh",NA,1
"2020-11-25","female",780,FALSE,"fresh","spawned",1
"2020-11-03","male",780,FALSE,"non fresh","unspawned",1
"2019-10-21","male",780,FALSE,"fresh",NA,1
"2020-11-12","female",781,FALSE,"non fresh","spawned",1
"2019-11-25","male",786,FALSE,"fresh",NA,1
"2016-10-25","female",795,FALSE,"fresh","spawned",1
"2020-11-12","female",795,FALSE,"non fresh","unspawned",1
"2020-11-12","female",803,TRUE,"fresh","spawned",1
"2020-11-12","female",811,FALSE,"fresh","spawned",1
"2020-11-12","female",817,FALSE,"non fresh","unspawned",1
"2019-10-21","female",820,FALSE,"fresh","spawned",1
"2020-11-12","male",830,FALSE,"fresh","unspawned",1
"2020-11-03","male",840,FALSE,"non fresh","unspawned",1
"2020-10-19","female",851,FALSE,"fresh","spawned",1
"2016-11-29","female",865,FALSE,"fresh","spawned",1
"2021-12-07","male",664,FALSE,"non fresh","spawned",1
"2016-10-25","female",690,FALSE,"fresh","spawned",1
"2020-11-25","male",730,FALSE,"fresh","unspawned",1
"2021-11-15","female",735,FALSE,"non fresh","spawned",1
"2019-11-25","female",751,FALSE,"fresh","spawned",1
"2012-11-07","female",785,FALSE,NA,"spawned",1
"2016-11-22","female",800,FALSE,"fresh","spawned",1
"2020-10-19","female",907,FALSE,"fresh","spawned",1
"2020-10-19","male",925,FALSE,"fresh","unspawned",1
"2016-11-16","female",510,FALSE,"fresh","spawned",1
"2016-11-16","female",575,FALSE,"fresh","spawned",1
"2020-11-25","female",600,FALSE,"non fresh","spawned",1
"2016-10-25","male",600,FALSE,"fresh",NA,1
"2016-11-29","female",605,FALSE,"non fresh","spawned",1
"2020-10-19","male",608,FALSE,"fresh","unspawned",1
"2012-10-17","male",615,TRUE,NA,NA,1
"2020-11-25","female",630,TRUE,"fresh","spawned",1
"2016-11-08","female",665,FALSE,"fresh","spawned",1
"2020-11-25","female",665,FALSE,"non fresh","spawned",1
"2016-11-16","male",670,FALSE,"non fresh",NA,1
"2020-12-17","female",691,FALSE,"fresh","spawned",1
"2020-10-19","male",709,FALSE,"fresh","unspawned",1
"2016-11-02","female",720,FALSE,"non fresh","spawned",1
"2016-11-02","female",725,TRUE,"fresh","spawned",1
"2016-11-16","female",730,FALSE,"fresh","spawned",1
"2012-11-27","male",735,TRUE,NA,NA,1
"2012-11-07","female",760,FALSE,NA,"spawned",1
"2016-11-22","female",760,FALSE,"non fresh","spawned",1
"2016-11-08","female",770,FALSE,"fresh","spawned",1
"2016-11-22","female",785,FALSE,"non fresh","spawned",1
"2016-10-25","female",785,TRUE,"non fresh","spawned",1
"2016-11-02","female",790,FALSE,"non fresh","spawned",1
"2016-11-16","female",800,FALSE,"non fresh","spawned",1
"2016-11-08","female",800,TRUE,"fresh","spawned",1
"2016-10-25","female",810,FALSE,"non fresh","spawned",1
"2016-11-16","male",810,FALSE,"fresh",NA,1
"2016-10-25","female",815,FALSE,"fresh","spawned",1
"2016-11-16","female",820,FALSE,"fresh","spawned",1
"2016-11-22","male",825,FALSE,"non fresh",NA,1
"2016-11-16","male",865,FALSE,"fresh",NA,1
"2021-11-30","male",870,FALSE,"non fresh","spawned",2
"2012-11-07","male",980,FALSE,NA,NA,1
"2020-12-10","female",565,FALSE,"fresh","spawned",1
"2021-11-15","male",575,TRUE,"fresh","unspawned",1
"2016-11-29","male",610,FALSE,"fresh",NA,1
"2016-10-25","female",610,TRUE,"fresh","spawned",1
"2021-11-15","male",624,FALSE,"non fresh","unspawned",1
"2016-12-07","male",630,FALSE,"fresh",NA,1
"2016-11-08","male",640,FALSE,"fresh",NA,1
"2016-11-08","female",660,FALSE,"non fresh","spawned",1
"2012-10-24","female",675,TRUE,NA,"spawned",1
"2016-12-07","female",690,FALSE,"non fresh","spawned",1
"2012-10-24","female",710,FALSE,NA,"spawned",1
"2016-11-08","female",710,FALSE,"fresh","spawned",1
"2016-11-08","female",720,FALSE,"non fresh","spawned",1
"2016-10-18","female",725,FALSE,"fresh","spawned",1
"2016-11-02","female",730,FALSE,"fresh","spawned",1
"2020-12-10","female",743,FALSE,"fresh","spawned",1
"2016-10-25","female",750,FALSE,"non fresh","spawned",1
"2016-11-16","female",750,FALSE,"non fresh","spawned",1
"2016-10-25","male",750,FALSE,"fresh",NA,1
"2012-11-07","female",755,FALSE,NA,"spawned",1
"2016-12-07","female",760,TRUE,"non fresh","spawned",1
"2016-11-02","female",770,FALSE,"non fresh","spawned",1
"2016-11-16","female",770,FALSE,"fresh","spawned",1
"2012-10-24","female",780,FALSE,NA,"spawned",1
"2016-10-25","female",780,FALSE,"fresh","spawned",1
"2016-11-02","female",780,FALSE,"fresh","spawned",1
"2016-10-25","female",785,FALSE,"non fresh","spawned",1
"2020-12-10","male",789,FALSE,"fresh","unspawned",1
"2012-10-24","female",800,FALSE,NA,"spawned",1
"2016-11-08","female",800,FALSE,"fresh","spawned",1
"2020-12-10","female",801,FALSE,"fresh","spawned",1
"2016-10-25","female",810,FALSE,"fresh","spawned",1
"2021-11-15","female",820,FALSE,"non fresh","spawned",1
"2016-11-02","male",830,TRUE,"non fresh",NA,1
"2016-12-07","female",835,FALSE,"fresh","spawned",1
"2012-10-31","male",835,FALSE,NA,NA,1
"2016-10-25","male",845,FALSE,"fresh",NA,1
"2012-10-31","male",855,FALSE,NA,NA,1
"2020-12-10","male",862,FALSE,"fresh","unspawned",1
"2016-11-08","female",870,FALSE,"fresh","spawned",1
"2012-10-24","female",880,FALSE,NA,"spawned",1
"2012-11-07","female",925,FALSE,NA,"spawned",1
"2016-11-08","female",945,TRUE,"fresh","spawned",1
"2021-11-30","male",635,FALSE,"non fresh","spawned",1
"2016-10-18","female",660,FALSE,"fresh","spawned",1
"2016-11-16","female",715,FALSE,"fresh","spawned",1
"2016-11-29","female",755,FALSE,"fresh","spawned",1
"2016-11-29","female",755,FALSE,"non fresh","spawned",1
"2016-11-29","female",760,FALSE,"non fresh","spawned",1
"2016-10-18","female",810,FALSE,"fresh","spawned",1
"2018-11-28","male",830,TRUE,"non fresh",NA,1
"2012-11-07","female",840,FALSE,NA,"spawned",1
"2012-11-07","male",870,FALSE,NA,NA,1
"2016-11-29","male",870,TRUE,"fresh",NA,1
"2016-11-29","male",875,FALSE,"fresh",NA,1
"2016-10-18","male",900,FALSE,"fresh",NA,1
"2016-11-08","male",605,TRUE,"fresh",NA,1
"2016-11-02","female",735,FALSE,"fresh","spawned",1
"2016-11-08","female",800,TRUE,"non fresh","spawned",1
"2021-11-15","male",980,FALSE,"non fresh","unspawned",1
"2016-11-02","male",585,FALSE,"fresh",NA,1
"2016-11-08","female",655,FALSE,"non fresh","spawned",1
"2017-11-13","male",670,FALSE,"non fresh",NA,1
"2020-11-18","female",685,TRUE,"fresh","spawned",1
"2017-10-18","female",710,FALSE,"fresh","spawned",1
"2012-10-10","female",745,FALSE,NA,"spawned",1
"2012-10-24","female",780,FALSE,NA,"spawned",1
"2016-11-08","female",790,FALSE,"fresh","spawned",1
"2019-10-21","female",805,FALSE,"fresh","spawned",1
"2012-12-11","female",810,TRUE,NA,"spawned",1
"2019-11-25","female",820,FALSE,"non fresh","spawned",1
"2016-10-25","female",820,TRUE,"non fresh","spawned",1
"2016-10-25","female",825,FALSE,"fresh","spawned",1
"2016-10-25","female",850,FALSE,"fresh","spawned",1
"2012-11-07","female",855,FALSE,NA,"spawned",1
"2012-10-17","female",855,TRUE,NA,"spawned",1
"2020-01-06","male",860,FALSE,"fresh",NA,1
"2016-10-25","male",865,TRUE,"fresh",NA,1
"2017-12-11","female",870,TRUE,"fresh","spawned",1
"2016-10-25","male",925,TRUE,"non fresh",NA,1
"2016-11-02","male",925,TRUE,"fresh",NA,1
"2012-10-17","male",930,FALSE,NA,NA,1
"2018-10-04","male",507,TRUE,"fresh",NA,1
"2020-11-03","male",540,FALSE,"fresh","unspawned",1
"2017-12-04","male",610,FALSE,"fresh",NA,1
"2018-10-24","male",613,TRUE,"fresh",NA,1
"2020-11-03","male",615,FALSE,"fresh","unspawned",1
"2020-12-17","female",616,FALSE,"fresh","spawned",1
"2012-11-07","male",620,FALSE,NA,NA,1
"2021-11-23","female",625,FALSE,"non fresh","spawned",1
"2019-10-28","male",647,FALSE,"fresh",NA,1
"2020-11-25","female",650,TRUE,"fresh","spawned",1
"2019-10-28","female",670,TRUE,"fresh","spawned",1
"2022-01-26","male",700,FALSE,"non fresh","spawned",1
"2020-11-03","male",700,FALSE,"non fresh","unspawned",1
"2021-11-23","male",700,FALSE,"non fresh","unspawned",1
"2019-10-28","female",710,FALSE,"fresh","spawned",1
"2020-12-17","female",712,FALSE,"fresh","spawned",1
"2012-11-07","female",715,FALSE,NA,"spawned",1
"2020-11-03","female",730,FALSE,"non fresh","spawned",1
"2020-11-18","male",740,FALSE,"fresh","unspawned",1
"2017-10-25","female",740,TRUE,"fresh","spawned",1
"2020-11-03","male",750,TRUE,"fresh","unspawned",1
"2020-11-03","male",750,TRUE,"non fresh","unspawned",1
"2020-11-18","female",755,FALSE,"fresh","spawned",1
"2019-10-28","female",759,FALSE,"fresh","spawned",1
"2021-11-23","female",759,TRUE,"fresh","unspawned",1
"2020-11-03","female",760,TRUE,"non fresh","spawned",1
"2021-11-15","female",763,FALSE,"non fresh","spawned",1
"2020-11-18","female",765,FALSE,"fresh","spawned",1
"2021-11-23","male",765,FALSE,"fresh","unspawned",1
"2019-12-09","female",766,FALSE,"fresh","spawned",1
"2020-12-10","female",766,FALSE,"non fresh","spawned",1
"2020-11-03","male",770,FALSE,"fresh","unspawned",1
"2021-11-15","female",773,TRUE,"fresh","unspawned",1
"2020-11-25","female",780,TRUE,"fresh","spawned",1
"2012-10-31","female",790,FALSE,NA,"spawned",1
"2017-10-25","female",800,TRUE,"fresh","spawned",1
"2020-11-25","female",820,TRUE,"non fresh","spawned",1
"2020-11-03","male",830,FALSE,"fresh","unspawned",1
"2020-12-10","male",870,FALSE,"non fresh","unspawned",1
"2020-11-03","male",875,TRUE,"fresh","unspawned",1
"2022-01-26","male",878,FALSE,"non fresh","spawned",1
"2020-11-18","male",880,FALSE,"fresh","unspawned",1
"2020-11-03","male",895,FALSE,"fresh","unspawned",1
"2020-11-03","male",900,TRUE,"fresh","unspawned",1
"2019-10-28","male",915,FALSE,"fresh",NA,1
"2022-01-04","female",975,FALSE,"fresh","spawned",1
"2012-11-07","male",1000,FALSE,NA,NA,1
"2012-10-24","male",585,FALSE,NA,NA,1
"2021-12-07","male",595,FALSE,"non fresh","spawned",1
"2020-10-19","male",602,FALSE,"fresh","unspawned",1
"2021-11-23","male",618,FALSE,"non fresh","unspawned",1
"2021-11-30","male",632,FALSE,"fresh","spawned",1
"2021-12-07","male",635,FALSE,"non fresh","spawned",1
"2021-11-23","male",675,FALSE,"non fresh","unspawned",1
"2021-11-30","male",701,FALSE,"fresh","spawned",1
"2019-12-09","female",713,FALSE,"fresh","spawned",1
"2019-11-12","female",715,FALSE,"non fresh","spawned",1
"2019-10-15","male",719,FALSE,"fresh",NA,1
"2019-10-28","female",784,FALSE,"fresh","spawned",1
"2021-11-23","male",785,FALSE,"non fresh","unspawned",1
"2021-11-15","female",794,FALSE,"non fresh","spawned",1
"2021-11-23","female",800,FALSE,"non fresh","unspawned",1
"2020-10-19","female",801,FALSE,"fresh","spawned",1
"2019-10-21","female",802,FALSE,"fresh","spawned",1
"2020-10-19","female",803,FALSE,"fresh","unspawned",1
"2021-11-23","female",810,FALSE,"non fresh","spawned",1
"2020-11-25","male",820,FALSE,"non fresh","unspawned",1
"2021-11-30","male",820,TRUE,"non fresh","spawned",1
"2021-10-19","male",821,FALSE,"fresh","unspawned",1
"2019-12-03","female",830,FALSE,"fresh","spawned",1
"2020-11-25","female",830,FALSE,"fresh","spawned",1
"2020-11-25","female",842,FALSE,"non fresh","spawned",1
"2021-11-30","male",849,FALSE,"non fresh","spawned",1
"2021-12-07","male",850,FALSE,"non fresh","spawned",1
"2021-11-30","male",855,TRUE,"non fresh","spawned",1
"2021-11-23","male",865,FALSE,"non fresh","unspawned",1
"2019-10-28","male",880,FALSE,"fresh",NA,1
"2020-11-25","male",900,FALSE,"non fresh","unspawned",1
"2019-10-21","male",914,FALSE,"fresh",NA,1
"2019-10-28","male",930,FALSE,"non fresh",NA,1
"2021-11-08","male",931,FALSE,"fresh","unspawned",1
"2020-11-25","male",950,FALSE,"non fresh","unspawned",1
"2009-10-28","male",570,NA,NA,NA,1
"2009-11-18","female",605,NA,NA,NA,1
"2009-10-14","male",637,NA,NA,NA,1
"2009-10-14","male",660,NA,NA,NA,1
"2020-10-27","female",696,FALSE,"fresh","spawned",1
"2020-10-27","female",713,FALSE,"fresh","spawned",1
"2020-10-27","female",742,FALSE,"non fresh","spawned",1
"2021-12-07","female",743,FALSE,"fresh","spawned",1
"2009-11-04","female",755,NA,NA,NA,1
"2009-09-08","female",758,NA,NA,NA,1
"2020-10-13","female",760,FALSE,"fresh","spawned",1
"2020-10-13","male",780,TRUE,"non fresh","unspawned",1
"2009-10-22","female",780,NA,NA,NA,1
"2020-10-27","female",782,FALSE,"fresh","spawned",1
"2009-11-04","female",785,NA,NA,NA,1
"2009-11-18","female",790,NA,NA,NA,1
"2009-09-30","male",799,NA,NA,NA,1
"2020-10-27","female",812,FALSE,"non fresh","spawned",1
"2009-10-28","male",820,NA,NA,NA,1
"2020-10-27","female",823,FALSE,"fresh","spawned",1
"2009-10-22","female",835,NA,NA,NA,1
"2020-10-27","female",841,FALSE,"fresh","spawned",1
"2020-10-07","female",850,FALSE,"fresh","spawned",1
"2009-10-14","male",855,NA,NA,NA,1
"2009-11-12","male",890,NA,NA,NA,1
"2012-10-31","male",895,FALSE,NA,NA,1
"2012-11-20","male",900,FALSE,NA,NA,1
"2009-10-28","female",904,NA,NA,NA,1
"2009-10-22","male",925,NA,NA,NA,1
"2009-10-14","female",960,NA,NA,NA,1
"2020-10-27","male",976,FALSE,"non fresh","unspawned",1
"2009-11-04","male",990,NA,NA,NA,1
"2009-10-14","male",1020,NA,NA,NA,1
"2009-09-30","male",1043,NA,NA,NA,1
"2016-10-18","male",600,FALSE,"fresh",NA,1
"2020-11-12","female",720,FALSE,"fresh","spawned",1
"2012-10-17","female",730,TRUE,NA,"spawned",1
"2020-11-12","female",743,TRUE,"fresh","spawned",1
"2012-10-17","female",765,FALSE,NA,"spawned",1
"2016-11-02","female",770,FALSE,"non fresh","spawned",1
"2020-11-12","female",782,FALSE,"fresh","spawned",1
"2020-11-12","female",785,FALSE,"non fresh","spawned",1
"2016-11-02","female",785,FALSE,"fresh","unspawned",1
"2012-11-07","female",790,FALSE,NA,"spawned",1
"2017-11-06","female",790,FALSE,"non fresh","spawned",1
"2021-11-30","male",841,FALSE,"fresh","spawned",1
"2021-11-15","male",855,FALSE,"non fresh","unspawned",1
"2016-11-02","male",870,FALSE,"non fresh",NA,1
"2020-11-12","male",900,FALSE,"non fresh","unspawned",1
"2018-12-04","male",930,FALSE,"fresh",NA,1
"2016-10-25","male",610,FALSE,"fresh",NA,1
"2012-11-07","male",645,FALSE,NA,NA,1
"2021-09-28","female",705,TRUE,"fresh","spawned",1
"2016-11-02","female",760,FALSE,"fresh","spawned",1
